	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.6017925736235595	1.0	-22.130769230769232	96	0	SP11
1	0.21638924455825864	1.0	66.86923076923077	190	1	SP12
2	0.9290764348939486	1.0	-80.63076923076923	16	2	SP10
3	0.6678066279305428	1.0	-14.130769230769232	14	3	SP7
4	0.003325930463850995	0.0	35.253846153846155	16	4	SP8
5	0.3698948282840382	1.0	9.773992673992666	10	5	SP2
6	0.7857759390188894	1.0	-48.478595317725755	16	6	SP3
7	0.12358274726158718	1.0	17.609971509971516	26	7	SP5
8	0.45410959542427254	1.0	1.1284900284900203	10	8	SP9
9	0.14731971547204298	1.0	3.869230769230768	31	9	SP4
10	0.242100483901952	1.0	-2.0819887429643558	10	10	SP6
11	0.33440208873851107	1.0	4.364076130055508	10	11	SP0
12	0.029653711785869022	1.0	10.71236802413273	12	12	SP14
13	0.07713038148331329	1.0	8.967269984917039	10	13	SP1
