	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.8883928571428571	1.0	-79.70403587443946	56	0	SP9
1	0.17410714285714285	1.0	64.29596412556054	207	1	SP18
2	0.3482142857142857	1.0	43.295964125560545	184	2	SP16
3	0.07503968253968255	1.0	52.295964125560545	195	3	SP3
4	0.9132142857142858	1.0	-87.70403587443946	30	4	SP22
5	0.5234920634920635	1.0	-22.704035874439455	113	5	SP21
6	0.5234920634920635	1.0	20.795964125560545	113	6	SP8
7	0.9132142857142858	1.0	-43.204035874439455	30	7	SP19
8	0.8759920634920635	1.0	-79.70403587443946	56	8	SP13
9	0.018452380952380953	1.0	71.29596412556054	214	9	SP11
10	0.6320401390644753	1.0	-5.037369207772784	30	10	SP14
11	0.9459966287399916	1.0	-51.704035874439455	21	11	SP7
12	0.9433675750133198	1.0	-72.20403587443946	21	12	SP5
13	0.017533185840707965	1.0	50.49596412556053	179	13	SP12
14	0.23571617266823056	1.0	19.89596412556054	113	14	SP10
15	0.08537493687257591	1.0	36.62929745889389	113	15	SP6
16	0.24387382209065986	1.0	3.7959641255605447	56	16	SP15
17	0.7687862352890558	1.0	-9.829035874439455	56	17	SP2
18	0.0005820742896172433	0.0	55.920964125560545	138	18	SP4
19	0.395452672519227	1.0	15.295964125560545	30	19	SP1
20	0.042133709888024604	1.0	21.010249839846267	30	20	SP20
21	0.2648137728215909	1.0	2.5312582432076027	21	21	SP0
