	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.09142857142857143	1.0	92.47126436781609	215	0	SP46
1	0.09142857142857143	1.0	92.47126436781609	215	1	SP40
2	0.5257142857142857	1.0	-5.52873563218391	110	2	SP42
3	0.2742857142857143	1.0	49.47126436781609	169	3	SP27
4	0.6457142857142857	1.0	-23.52873563218391	92	4	SP45
5	0.5257142857142857	1.0	-5.52873563218391	110	5	SP20
6	0.5257142857142857	1.0	-5.52873563218391	110	6	SP19
7	0.6457142857142857	1.0	-23.52873563218391	92	7	SP35
8	0.38857142857142857	1.0	26.47126436781609	143	8	SP14
9	0.6457142857142857	1.0	-23.52873563218391	92	9	SP13
10	0.2742857142857143	1.0	49.47126436781609	169	10	SP18
11	0.20006493506493506	1.0	18.47126436781609	135	11	SP2
12	0.008831168831168832	1.0	92.47126436781609	215	12	SP15
13	0.5229220779220779	1.0	-23.52873563218391	92	13	SP34
14	0.8940259740259741	1.0	-38.52873563218391	26	14	SP7
15	0.8940259740259741	1.0	-53.02873563218391	26	15	SP10
16	0.6257792207792208	1.0	-8.52873563218391	26	16	SP3
17	0.15233766233766233	1.0	40.47126436781609	143	17	SP30
18	0.07636363636363637	1.0	49.47126436781609	169	18	SP38
19	0.6347402597402597	1.0	-20.02873563218391	81	19	SP28
20	0.842590799031477	1.0	-17.19540229885058	26	20	SP43
21	0.8156504512436716	1.0	-27.52873563218391	26	21	SP1
22	0.02157164869029276	1.0	49.47126436781609	169	22	SP8
23	0.11284393572529165	1.0	30.47126436781609	135	23	SP26
24	0.02157164869029276	1.0	78.13793103448275	169	24	SP21
25	0.8844464010565706	1.0	-33.52873563218391	26	25	SP11
26	0.4293775829959414	1.0	9.97126436781609	81	26	SP9
27	0.7956284995994378	1.0	-13.362068965517238	26	27	SP25
28	0.6807952848245784	1.0	-4.385878489326771	26	28	SP33
29	0.0013721935048971452	0.0	42.97126436781609	143	29	SP29
