	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.49096258932324505	1.0	-1.038049190666385	107	0	SP48
1	0.2920571400011614	1.0	2.961950809333615	69	1	SP41
2	0.575612830914611	1.0	-15.704715857333056	14	2	SP8
3	0.050355533017649876	1.0	-1.038049190666385	107	3	SP47
4	0.06516452083878518	1.0	22.390522237905046	11	4	SP59
5	0.13396376830864773	1.0	26.836950809333615	57	5	SP16
6	0.026135739603553955	1.0	30.8508396982225	75	6	SP24
7	0.7635796346034825	1.0	-20.63804919066638	17	7	SP25
8	0.1641391632409921	1.0	30.961950809333615	9	8	SP51
9	0.21552036713981665	1.0	1.2619508093336123	20	9	SP19
10	0.07975086960941746	1.0	32.86195080933362	24	10	SP54
11	0.01986397695756837	1.0	28.325587172969975	59	11	SP37
12	0.19137976671079818	1.0	-5.492594645211838	18	12	SP36
13	0.0354816448275257	1.0	24.780132627515428	21	13	SP26
14	0.19954766246937736	1.0	20.711950809333615	23	14	SP18
15	0.12688978110288116	1.0	19.045284142666944	27	15	SP45
16	0.0013748574318641505	0.0	48.54528414266696	99	16	SP17
17	0.8932027060735779	1.0	-25.538049190666385	2	17	SP3
18	0.19738483267705498	1.0	29.500412347795148	10	18	SP53
19	0.5079099837549111	1.0	-3.576510729127918	1	19	SP39
20	0.7930742321869613	1.0	-23.499587652204852	2	20	SP4
21	0.1587425320317978	1.0	24.038873886256695	5	21	SP7
22	0.47870870599249454	1.0	8.319093666476476	1	22	SP42
23	0.002350096301712991	0.0	22.533379380762184	58	23	SP27
24	0.2106292509424736	1.0	6.761950809333612	1	24	SP30
25	0.060485105360796675	1.0	9.761950809333612	20	25	SP10
26	0.06896355213516048	1.0	15.69528414266695	28	26	SP49
27	0.2020766013643936	1.0	11.56195080933361	20	27	SP38
28	0.07876385920527698	1.0	-19.238049190666388	27	28	SP56
29	0.0788652088335326	1.0	11.761950809333612	9	29	SP28
30	0.038428559962227146	1.0	33.774450809333615	10	30	SP34
31	0.009517923536832684	1.0	41.086950809333615	17	31	SP12
32	0.22591003812792076	1.0	0.0869508093336151	15	32	SP44
33	0.11851221908381343	1.0	12.609009632863021	10	33	SP22
34	0.07171801165257388	1.0	15.903127279921847	25	34	SP32
35	0.2695528575400883	1.0	7.373715515215963	21	35	SP11
36	0.1887947596499403	1.0	6.785480221098325	13	36	SP0
37	0.7349683301657287	1.0	-40.98249363511083	4	37	SP20
38	0.008004737796176218	1.0	27.795284142666944	6	38	SP40
39	0.3230658395143417	1.0	2.7397285871113866	15	39	SP43
40	0.28523546916537795	1.0	9.739728587111387	8	40	SP50
41	0.7623447847854219	1.0	-6.56436498014007	11	41	SP35
42	0.135018192113687	1.0	0.11195080933362078	2	42	SP31
43	0.08834206917214106	1.0	18.36195080933362	18	43	SP9
44	0.9903654854883961	1.0	-19.657096809714005	2	44	SP5
45	0.42133285078136956	1.0	-14.990430143047334	1	45	SP52
46	0.2957421051457425	1.0	2.914331761714564	5	46	SP46
47	0.668841471064417	1.0	0.6437689911518021	1	47	SP29
48	0.7896273027720164	1.0	-24.31077646339365	2	48	SP23
49	0.5740323354186053	1.0	-6.947140099757291	4	49	SP21
50	0.5021211570483144	1.0	2.570646461507522	10	50	SP57
51	0.2671588600084585	1.0	17.961950809333615	10	51	SP1
52	0.000104501831696041	0.0	41.211950809333615	10	52	SP2
53	0.5226819708161167	1.0	2.0452841426669437	5	53	SP6
54	0.058583021523054384	1.0	29.110098957481767	5	54	SP15
55	0.15062112993501942	1.0	7.876236523619326	7	55	SP13
56	0.0018446391312978907	0.0	33.038873886256695	23	56	SP14
57	0.19135520989557128	1.0	0.6437689911518021	4	57	SP60
