	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.2376215867807336	1.0	11.518987341772146	137	0	SP5
1	0.2376215867807336	1.0	16.852320675105474	137	1	SP6
2	0.04274205243457421	1.0	35.518987341772146	99	2	SP10
3	0.013613879610849871	1.0	58.11898734177214	137	3	SP11
4	0.14182225239765112	1.0	29.518987341772146	14	4	SP12
5	0.1474270480647024	1.0	42.518987341772146	129	5	SP9
6	0.7211372101663294	1.0	2.518987341772146	14	6	SP0
7	0.5249200352222072	1.0	-1.6476793248945256	14	7	SP1
8	0.0030351098318192556	0.0	56.518987341772146	161	8	SP17
9	0.17819749606437438	1.0	23.518987341772146	113	9	SP2
10	0.4662880530604632	1.0	5.518987341772146	52	10	SP4
11	0.004135081295384624	1.0	42.268987341772146	14	11	SP3
12	0.23413860316871038	1.0	22.33716915995396	52	12	SP14
13	0.9229960724551461	1.0	-18.481012658227854	14	13	SP8
14	0.11627282703928193	1.0	30.672833495618306	99	14	SP15
