	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.20221606648199447	1.0	66.6754507628294	172	0	SP28
1	0.15512465373961218	1.0	67.6754507628294	173	1	SP47
2	0.13850415512465375	1.0	71.6754507628294	177	2	SP31
3	0.037396121883656507	1.0	102.6754507628294	210	3	SP29
4	0.27146814404432135	1.0	45.6754507628294	149	4	SP21
5	0.9322344953889419	1.0	-46.8245492371706	21	5	SP1
6	0.5572464684313974	1.0	-28.3245492371706	69	6	SP45
7	0.8803117205549361	1.0	-41.3245492371706	27	7	SP4
8	0.14645808668865876	1.0	8.6754507628294	109	8	SP50
9	0.7132446753485592	1.0	-7.824549237170601	57	9	SP23
10	0.06069746705775465	1.0	34.6754507628294	109	10	SP46
11	0.5679847554936975	1.0	-33.3245492371706	63	11	SP43
12	0.00840461540386181	0.0	88.6754507628294	172	12	SP30
13	0.2106035994632944	1.0	30.34211742949607	53	13	SP25
14	0.0370364702101284	1.0	47.00878409616274	128	14	SP9
15	0.9768490626989047	1.0	-66.3245492371706	6	15	SP53
16	0.014672086388033516	1.0	64.34211742949606	162	16	SP19
17	0.2836406084365195	1.0	46.6754507628294	69	17	SP13
18	0.33622541710798903	1.0	21.34211742949607	69	18	SP20
19	0.9279346728789108	1.0	-55.99121590383727	21	19	SP18
20	0.08239073875267383	1.0	10.1754507628294	75	20	SP36
21	0.0274012473330503	1.0	32.1754507628294	109	21	SP52
22	0.005472280162836545	0.0	74.1754507628294	56	22	SP49
23	0.07483318508530686	1.0	39.9254507628294	57	23	SP27
24	0.0011552829680912217	0.0	64.2754507628294	158	24	SP26
25	0.0005979161269514966	0.0	67.2754507628294	171	25	SP33
26	0.005222383429636539	0.0	62.075450762829405	128	26	SP35
27	0.0009134123095122385	0.0	81.6754507628294	162	27	SP48
28	0.003949818926113418	0.0	50.84211742949606	56	28	SP41
29	0.0009092061918336047	0.0	61.0504507628294	69	29	SP14
30	0.26876173035229317	1.0	-22.5745492371706	63	30	SP42
31	0.06696168109162591	1.0	2.3004507628293993	66	31	SP17
32	0.002588953149422628	0.0	38.6754507628294	94	32	SP51
33	0.0008364331180796221	0.0	58.9254507628294	110	33	SP15
34	0.5682959083018434	1.0	-19.880104792726158	31	34	SP16
35	0.5131926043171794	1.0	-1.2245492371706064	30	35	SP5
36	0.3628213437084414	1.0	-5.824549237170601	30	36	SP40
37	0.7088888811559136	1.0	-28.8245492371706	27	37	SP37
38	0.3536010783263159	1.0	-4.17070308332444	16	38	SP24
39	0.6630431526814813	1.0	-25.170703083324447	1	39	SP10
40	0.6004216325999622	1.0	-1.6102635228848925	16	40	SP8
41	0.0026908026923520164	0.0	44.74687933425797	21	41	SP39
42	0.9202639965974331	1.0	-24.6995492371706	16	42	SP32
43	0.5795849106380636	1.0	-12.8245492371706	29	43	SP38
44	0.7167930960501487	1.0	-15.768993681615044	23	44	SP11
45	0.6877101051303757	1.0	-14.27191765822323	22	45	SP12
46	0.4189103853881356	1.0	6.675450762829399	6	46	SP6
47	0.210896243667968	1.0	2.5254507628293936	1	47	SP3
48	0.5023053010663978	1.0	-2.3245492371706007	1	48	SP7
49	0.15152073750014639	1.0	7.4849745723532095	29	49	SP2
50	0.9571832499734644	1.0	-25.2620492371706	6	50	SP54
51	0.3779401509342711	1.0	-7.095977808599173	1	51	SP0
