	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.6971830985915493	1.0	-28.57950530035336	113	0	SP18
1	0.20422535211267606	1.0	54.42049469964664	203	1	SP15
2	0.6610328638497652	1.0	-31.57950530035336	110	2	SP4
3	0.6058067704472448	1.0	-28.57950530035336	113	3	SP12
4	0.23947705370981873	1.0	15.753828032979982	143	4	SP0
5	0.6805406349422694	1.0	-21.07950530035336	98	5	SP1
6	0.44926418209247404	1.0	16.67049469964664	98	6	SP9
7	0.002616745985817927	0.0	52.22049469964665	188	7	SP2
8	0.011292087158310362	1.0	42.70620898536092	109	8	SP6
9	0.315703993950093	1.0	-1.2937910146390692	110	9	SP11
10	0.1113345849967723	1.0	29.67049469964664	114	10	SP16
11	0.4429659633544272	1.0	14.795494699646639	98	11	SP7
12	0.11657600172908088	1.0	4.976050255202196	114	12	SP13
13	0.01456052079768456	1.0	31.92049469964664	136	13	SP5
14	0.04802873700675898	1.0	27.805110084262026	98	14	SP8
15	0.10588669219295353	1.0	13.976050255202182	109	15	SP10
16	0.06294901702145202	1.0	16.26259996280453	110	16	SP3
17	0.05552248875673847	1.0	21.503828032979982	109	17	SP20
