	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.6347022212737949	1.0	-36.45280023094688	77	0	SP59
1	0.4509150638243648	1.0	14.547199769053123	25	1	SP57
2	0.2508895036849204	1.0	17.947199769053128	1	2	SP67
3	0.2675719883433405	1.0	-12.719466897613543	17	3	SP44
4	0.11473160749394583	1.0	18.297199769053123	9	4	SP63
5	0.5576354441294149	1.0	1.3707291808178326	1	5	SP22
6	0.005554806611161503	1.0	40.21386643571978	22	6	SP28
7	0.3054942844744713	1.0	-1.5054318098942474	9	7	SP26
8	0.001680002881597013	0.0	45.91562082168471	53	8	SP38
9	0.007370644314321755	1.0	30.494568190105753	26	9	SP11
10	0.06336272435432524	1.0	23.697199769053128	16	10	SP25
11	0.42542559986297723	1.0	0.2614854833388307	6	11	SP2
12	0.04138628495819347	1.0	29.547199769053123	56	12	SP66
13	0.14078541681103432	1.0	15.26148548333883	26	13	SP49
14	0.1068002467909658	1.0	14.499580721434072	5	14	SP15
15	0.6424019705634554	1.0	5.592654314507669	2	15	SP7
16	0.6527829471869462	1.0	-8.589163867310518	3	16	SP29
17	0.31704731113743695	1.0	8.76459107340095	4	17	SP21
18	0.9231094461067979	1.0	-10.077800230946877	1	18	SP65
19	0.3338666346795405	1.0	3.2271997690531293	2	19	SP12
20	0.35056773732799695	1.0	10.147199769053117	6	20	SP47
21	0.08417146905770814	1.0	17.76942199127535	12	21	SP34
22	0.25441924115466147	1.0	6.621273843127199	7	22	SP9
23	0.13752209621976547	1.0	-0.7120594902061299	9	23	SP3
24	0.021574874285297606	1.0	12.475771197624553	11	24	SP5
25	0.08770517376901465	1.0	13.047199769053123	1	25	SP6
26	0.46537091418866294	1.0	8.133406665604852	8	26	SP1
27	0.07203222478257348	1.0	13.409268734570361	2	27	SP37
28	0.2824114063982823	1.0	6.813866435719788	7	28	SP10
29	0.18970312724025706	1.0	-2.052800230946872	26	29	SP20
30	0.394601629542868	1.0	7.313866435719788	13	30	SP55
31	0.19079939672436558	1.0	8.647199769053117	2	31	SP46
32	0.6051710342579313	1.0	-1.3560260373984931	4	32	SP0
33	0.6257168316946199	1.0	2.2034497690531225	2	33	SP30
34	0.28524237537715225	1.0	2.0471997690531225	11	34	SP48
35	0.054616819461716315	1.0	16.640949769053123	15	35	SP35
36	0.9402016617085938	1.0	-16.921550230946877	1	36	SP54
37	0.7141174652113743	1.0	-0.9679517460983931	8	37	SP23
38	0.08328233431328574	1.0	20.85023007208342	4	38	SP31
39	0.0802814670273608	1.0	18.28249388670018	2	39	SP32
40	0.24936094809331544	1.0	6.2530821219942965	10	40	SP39
41	0.2638118589522806	1.0	5.7824938867001805	1	41	SP45
42	0.015644850098968453	1.0	18.49005691191026	1	42	SP19
43	0.4892882978406874	1.0	-0.6322874104340599	3	43	SP4
44	0.09141571646591483	1.0	7.498419281248246	7	44	SP13
45	0.02356744306606076	1.0	18.132565622711653	2	45	SP33
46	0.3575501294315326	1.0	1.1027553246086796	5	46	SP8
47	0.5182685120244565	1.0	1.2211128125313877	3	47	SP14
48	0.08444901479222658	1.0	12.327199769053124	2	48	SP27
49	7.690269565332722e-07	1.0	8.45254956329181	1	49	SP72
