	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.35973597359735976	1.0	42.57615894039735	171	0	SP34
1	0.056105610561056105	1.0	94.57615894039735	225	1	SP47
2	0.0858085808580858	1.0	80.57615894039735	211	2	SP46
3	0.35973597359735976	1.0	42.57615894039735	171	3	SP44
4	0.35973597359735976	1.0	42.57615894039735	171	4	SP43
5	0.570957095709571	1.0	-9.423841059602651	114	5	SP38
6	0.976897689768977	1.0	-98.42384105960265	7	6	SP9
7	0.976897689768977	1.0	-98.42384105960265	7	7	SP11
8	0.19801980198019803	1.0	67.57615894039735	198	8	SP16
9	0.13016762202536042	1.0	61.57615894039735	171	9	SP6
10	0.7726897689768977	1.0	-72.42384105960265	51	10	SP28
11	0.0033220427305888484	0.0	94.57615894039735	225	11	SP51
12	0.0033220427305888484	0.0	94.57615894039735	225	12	SP7
13	0.24917491749174916	1.0	18.57615894039735	143	13	SP37
14	0.24917491749174916	1.0	18.57615894039735	143	14	SP17
15	0.7287141526922322	1.0	-72.42384105960265	51	15	SP23
16	0.0861751339068333	1.0	50.57615894039735	114	16	SP29
17	0.19751382284348315	1.0	-2.423841059602651	20	17	SP1
18	0.0939471671371573	1.0	56.57615894039735	143	18	SP41
19	0.9350362732563161	1.0	-56.92384105960265	7	19	SP20
20	0.2475770183407255	1.0	-21.22384105960265	7	20	SP52
21	0.6168623175737991	1.0	-34.623841059602654	51	21	SP27
22	0.03349418923004369	1.0	38.57615894039735	143	22	SP2
23	0.003808062478841601	0.0	46.40949227373069	51	23	SP3
24	0.13534955560826922	1.0	19.24282560706402	51	24	SP4
25	0.8970751596616685	1.0	-51.623841059602654	7	25	SP0
