	Unnamed: 0	sum	max	am0001	am0002	am0003	am0004	am0005	am0006	am0007	am0008	am0009	am0010	am0011	am0012	am0013	am0014	am0015	am0016	am0017	am0018	am0019	am0020	am0021	am0022	am0023	am0024	am0025	am0026	am0027	am0028	am0029	am0030	am0031	am0039	am0051	am0052	am0053	am0054	am0055	am0056	am0057	am0058	am0059	am0060	am0061	am0062	am0063	am0064	am0065	am0066	am0067	am0068	am0069	am0070	am0071	am0072	am0073	am0074	am0075	am0076	am0077	am0078	am0079	am0080	am0081	am0082	am0083	am0084	am0085	am0086	am0087	am0088	am0089	am0090	am0091	am0092	am0093	am0094	am0095	am0096	am0097	am0098	am0099	am0100	am0101	am0102	am0103	am0104	am0105	am0106	am0107	am0108	am0109	am0110	am0111	am0112	am0113	am0114	am0115	am0116	am0117	am0118	am0119	am0120	am0121	am0122	am0123	am0124	am0125	am0126	am0127	am0128	am0129	am0130	am0131	am0132	am0134	am0135	am0136	am0137	am0138	am0139	am0140	am0141	am0142	am0143	am0146	am0147	am0148	am0149	am0150	am0151	am0152	am0153	am0155	am0156	am0157	am0158	am0159	am0160	am0161	am0162	am0163	am0164	am0165	am0166	am0167	am0168	am0169	am0171	am0172	am0173	am0174	am0175	am0176	am0177	am0178	am0179	am0180	am0181	am0182	am0183	am0184	am0185	am0186	am0187	am0188	am0189	am0190	am0192	am0194	am0195	am0196	am0197	am0198	am0199	am0200	am0201	am0202	am0203	am0204	am0205	am0206	am0207	am0208	am0209	am0210	am0211	am0212	am0213	am0214	am0215	am0216	am0217	am0218	am0219	am0220	am0221	am0222	am0223	am0224	am0225	am0226	am0227	am0228	am0229	am0230	am0231	prevalence	DR
29	SP18	147.0	12	1	0	0	0	0	1	0	0	0	1	6	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	2	1	3	0	0	0	0	4	0	0	0	0	0	0	2	3	0	4	0	1	0	1	0	2	1	3	0	0	0	1	0	1	0	3	5	0	5	0	0	0	0	2	0	1	1	6	2	1	2	3	1	5	0	4	0	0	1	1	1	2	2	3	0	5	1	0	1	7	2	2	4	3	2	4	1	5	1	1	2	0	1	4	0	7	1	2	5	1	1	2	4	5	0	3	2	0	2	2	0	1	1	1	2	1	2	3	0	0	0	0	6	2	2	0	12	2	2	2	6	5	0	2	2	1	7	4	3	2	3	2	4	1	0	0	1	2	3	0	2	2	0	0	0	1	0	0	2	4	1	3	2	0	2	0	1	0	0	0	0	5	0	0	1	116	DR10
30	SP19	83.0	7	1	2	1	0	0	2	0	0	0	4	0	0	0	1	0	0	0	1	0	1	0	1	0	2	0	0	2	0	0	5	0	0	0	0	0	0	0	1	0	0	2	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	4	1	1	4	2	0	1	2	1	0	0	0	0	0	0	1	0	1	0	0	0	2	2	0	4	2	2	2	1	1	0	1	0	4	1	1	0	1	1	7	0	6	1	2	0	0	0	1	2	1	1	0	0	4	2	1	2	0	2	1	1	1	5	0	0	0	0	0	4	0	2	0	5	0	0	1	3	2	2	1	1	1	1	1	0	1	0	0	1	0	0	0	0	2	1	1	4	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	2	0	0	0	0	4	88	DR10
31	SP2	89.5	9	0	3	0	1	0	0	0	0	0	5	1	0	0	1	0	0	0	0	0	1	1	0	0	1	3	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	3	0	2	1	1	0	0	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	2	0	0	3	1	0	0	0	0	3	1	2	0	4	0	0	0	1	0	0	0	1	0	0	2	0	0	1	4	0	1	0	0	1	0	0	1	0	1	0	0	0	2	1	2	1	0	3	1	1	9	0	3	2	4	0	3	1	1	0	0	3	6	2	1	1	1	0	0	1	1	5	0	1	0	3	0	2	1	1	0	2	0	0	2	2	4	4	0	2	1	0	2	0	1	2	2	1	0	0	0	0	0	5	2	0	1	0	0	0	1	0	1	2	0	4	0	0	0	1	0	0	0	0	1	0	1	0	0	2	95	DR10
32	SP20	87.0	7	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	4	3	6	3	1	0	0	1	1	0	0	0	1	2	0	2	0	2	2	1	0	1	3	1	2	3	0	2	2	1	0	7	0	0	1	2	2	0	2	7	0	1	2	3	0	2	1	3	1	0	4	1	3	1	3	0	0	0	0	2	4	0	4	0	0	2	4	0	0	0	2	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	2	0	0	0	0	0	3	0	2	1	0	0	0	0	0	1	2	4	1	1	0	4	1	0	2	0	0	2	1	0	1	2	0	90	DR10
33	SP21	153.5	9	0	0	1	0	0	0	0	0	0	4	2	0	0	1	0	2	0	0	0	0	6	0	0	0	2	0	3	0	3	1	4	0	0	0	2	0	0	1	3	0	0	0	0	0	4	0	0	1	0	2	1	0	0	0	0	0	2	0	2	0	5	3	2	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	7	1	1	1	3	5	2	1	3	1	6	0	2	0	0	4	3	1	3	2	4	2	3	0	2	4	3	1	3	8	2	0	6	3	4	3	0	2	0	5	3	3	6	0	2	2	3	0	2	2	3	0	1	6	2	1	3	0	0	2	0	1	1	5	4	0	0	0	0	5	1	4	2	9	2	1	0	3	2	0	1	6	0	1	1	2	0	3	2	1	0	0	0	1	1	1	3	1	4	1	1	0	2	0	0	0	6	3	2	4	0	2	0	3	0	0	1	0	2	1	0	1	115	DR10
35	SP23	138.5	13	0	1	2	2	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	1	0	2	0	0	2	0	0	2	2	0	0	4	0	3	2	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	1	1	0	0	0	2	0	2	0	1	3	0	4	2	0	0	0	0	4	1	1	5	3	0	0	0	5	0	0	2	2	0	0	3	1	0	0	5	0	2	1	0	1	4	0	7	0	3	2	1	0	4	3	3	0	1	6	5	3	13	0	6	0	0	0	3	1	2	0	0	5	5	3	0	3	1	0	1	0	5	5	2	0	0	4	0	3	5	4	0	5	0	1	0	1	5	4	0	3	0	0	2	1	2	2	5	1	0	2	0	0	1	4	3	1	2	0	0	0	1	0	0	4	0	2	0	6	0	3	0	1	0	0	3	0	1	0	0	3	100	DR10
36	SP24	74.5	7	0	1	1	0	0	0	0	0	0	2	1	0	0	4	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	5	1	0	5	2	1	1	1	0	0	0	0	1	0	1	4	0	0	0	1	0	2	1	0	5	3	0	4	1	1	1	1	0	2	2	2	0	2	2	1	1	7	1	2	0	0	0	2	2	1	1	0	0	2	1	1	3	0	1	1	0	2	3	0	0	0	1	0	0	1	0	0	3	0	1	1	1	3	1	1	2	1	0	1	0	2	0	1	1	0	0	0	0	3	1	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	88	DR10
37	SP25	114.0	7	0	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	2	1	0	3	2	4	0	0	0	1	3	0	2	0	0	0	0	2	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	2	1	0	2	0	1	0	0	0	0	2	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	4	0	1	1	3	1	3	0	0	3	1	0	2	0	0	0	2	1	1	0	2	1	2	0	1	3	0	1	4	2	0	0	1	0	5	2	1	1	1	0	7	3	5	4	1	0	0	1	2	3	4	0	4	1	4	3	1	2	1	2	0	3	2	1	1	1	0	1	0	1	3	2	2	5	2	4	2	0	1	5	2	2	0	0	2	0	2	0	2	2	1	0	0	0	0	2	1	4	2	0	1	0	1	1	0	3	2	1	1	0	2	0	1	1	1	0	1	1	3	1	1	3	115	DR10
38	SP26	92.5	7	1	2	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	3	2	0	0	0	3	0	0	1	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	2	3	1	2	2	3	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	2	0	2	1	1	3	0	0	0	1	0	6	1	1	0	3	1	3	0	7	6	1	0	2	1	2	1	4	1	1	2	3	2	0	1	0	1	1	1	1	2	3	0	0	0	2	7	3	1	0	5	0	1	0	3	0	2	2	1	0	1	2	1	3	0	2	1	1	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	3	1	2	1	0	0	0	0	0	3	0	0	1	2	2	95	DR10
39	SP27	120.0	7	0	2	0	0	0	2	0	0	0	4	1	0	2	5	0	1	0	0	0	3	2	2	0	1	3	0	7	0	0	5	3	0	2	0	1	0	2	4	0	2	0	4	0	2	2	1	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	1	0	0	2	0	0	5	1	0	1	1	1	1	0	2	2	0	0	4	0	0	0	0	2	2	0	2	3	4	1	1	1	2	2	0	2	0	0	1	4	1	3	1	2	1	1	0	0	1	5	1	0	7	2	0	0	0	3	0	1	0	2	0	3	0	4	0	2	6	2	0	5	1	1	0	0	2	5	0	1	0	1	0	0	1	2	4	0	2	0	1	0	3	3	0	0	2	0	1	2	2	4	3	2	1	0	0	1	0	0	2	1	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	1	1	2	2	0	2	0	0	0	2	2	0	0	0	1	0	0	4	108	DR10
40	SP28	110.5	7	0	0	3	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	2	1	0	0	4	0	1	1	1	0	0	0	0	0	3	2	0	1	1	0	1	0	0	0	0	0	0	0	2	0	7	3	4	0	0	0	0	1	1	0	0	0	1	2	1	0	0	0	1	5	0	0	1	1	2	3	1	2	1	0	0	0	1	0	4	0	1	0	0	4	1	0	1	1	4	1	1	1	1	1	1	1	4	4	0	0	2	0	1	3	0	1	1	3	5	2	2	1	3	2	1	0	0	1	2	2	1	5	1	3	1	1	1	1	0	1	0	3	2	0	1	1	0	7	1	2	1	4	0	3	0	0	0	0	1	3	1	0	2	2	0	1	1	2	0	0	1	0	0	1	0	3	7	1	1	1	1	0	1	1	4	4	0	1	0	0	0	3	0	0	1	0	1	1	1	0	115	DR10
41	SP29	136.5	11	0	1	0	0	0	0	0	0	2	2	1	2	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	3	1	1	2	0	2	0	3	0	1	2	0	0	0	1	0	3	4	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	1	7	1	2	0	0	1	0	1	0	2	0	1	4	0	0	0	0	0	0	0	2	3	2	1	0	0	1	1	0	2	0	0	2	0	0	4	0	10	2	1	2	0	0	5	0	3	3	3	0	0	0	8	1	1	2	1	4	5	2	7	0	1	2	2	0	1	4	3	0	2	2	3	1	5	2	0	1	0	0	3	2	3	0	0	1	2	3	2	1	3	11	4	4	0	3	0	1	0	0	0	1	1	2	1	1	1	6	0	0	0	3	0	2	2	5	3	0	0	0	2	0	0	1	5	2	3	3	0	2	0	1	0	0	2	0	2	1	0	8	110	DR10
42	SP3	93.0	7	1	3	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	4	0	0	0	1	0	0	1	0	2	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	1	2	0	1	0	0	0	3	1	0	3	0	0	0	4	2	0	1	3	3	3	2	7	0	0	1	0	0	0	0	1	2	0	2	0	7	2	0	0	0	1	2	0	0	1	0	2	2	1	6	1	0	2	0	4	3	4	6	0	0	1	1	0	0	0	3	0	0	1	0	1	1	6	0	0	0	0	3	5	0	0	0	0	1	2	1	0	0	6	1	4	0	0	1	0	2	6	0	0	0	0	0	0	3	2	0	0	0	1	0	2	0	6	1	0	0	0	0	0	0	2	2	0	0	0	3	0	0	0	0	0	1	1	0	0	1	0	81	DR10
43	SP30	71.5	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	6	0	2	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	5	1	0	1	0	0	0	0	0	2	0	0	0	2	2	1	0	0	0	1	1	0	0	0	0	0	2	0	3	2	2	0	0	4	0	1	2	1	0	2	2	0	0	0	0	0	0	5	0	2	2	0	3	2	1	2	1	0	0	1	2	4	1	2	1	5	0	0	0	0	1	0	0	0	0	3	0	2	3	0	0	3	0	0	1	0	1	3	0	1	0	0	0	1	1	0	2	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	3	1	0	2	2	0	2	0	1	1	1	0	0	0	0	79	DR10
44	SP31	82.5	12	0	0	0	1	0	0	3	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	1	0	1	3	2	0	2	0	0	0	1	1	0	0	0	0	0	12	0	4	2	2	1	1	0	3	0	1	0	0	1	1	1	4	0	0	0	0	0	6	1	4	0	2	5	2	0	2	0	1	1	0	1	6	1	7	0	0	0	0	0	4	3	3	0	0	0	0	1	1	1	0	6	0	1	1	2	2	0	1	2	0	3	0	1	0	1	2	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	2	2	0	0	1	2	0	0	0	0	0	0	1	1	1	0	0	83	DR10
47	SP34	140.5	10	2	2	0	1	0	0	0	0	1	2	2	4	0	3	0	0	0	2	0	3	2	2	2	2	2	0	2	4	2	3	2	0	0	0	1	1	1	2	1	0	0	0	0	2	4	1	0	1	0	0	2	0	2	0	0	0	0	2	1	2	2	0	6	0	1	0	0	2	2	2	2	0	0	1	0	0	4	0	0	3	0	0	0	0	1	1	0	3	4	3	2	1	2	1	0	1	1	0	0	3	0	3	3	0	9	1	1	1	0	0	4	0	1	10	3	1	0	1	4	0	1	1	1	3	4	2	3	0	2	4	1	0	1	2	3	0	1	2	3	1	1	0	0	1	0	0	3	2	0	0	0	1	0	1	4	1	1	8	4	5	0	4	2	2	1	1	0	1	1	3	1	1	1	4	0	1	0	3	1	4	0	2	4	0	0	0	0	0	0	0	6	1	2	4	0	0	0	1	0	0	0	1	1	0	0	3	124	DR10
50	SP37	508.0	25	1	0	6	0	0	3	0	0	0	9	9	0	3	4	0	4	0	0	0	0	7	2	2	1	7	0	7	1	2	4	8	2	0	0	4	0	1	8	5	0	0	0	0	5	9	5	0	2	2	3	9	0	0	0	0	0	2	2	7	0	18	5	9	0	2	0	3	4	8	0	1	0	3	4	2	0	6	7	1	16	0	0	1	2	9	7	5	6	16	13	5	5	6	2	14	0	9	1	0	11	6	2	6	4	12	7	13	4	7	12	9	4	13	14	6	2	15	4	11	8	1	4	2	11	14	7	18	4	10	8	4	3	5	6	9	4	7	14	7	8	7	5	2	6	2	5	4	11	13	0	1	5	2	19	6	7	2	25	3	12	3	8	10	3	7	9	3	10	9	7	3	7	5	11	1	0	2	1	5	9	4	8	15	3	1	2	3	0	2	4	13	6	6	6	2	8	0	7	0	1	4	0	12	1	1	5	164	DR10
52	SP5	178.5	14	0	0	0	0	0	0	0	0	0	5	0	2	1	3	0	1	0	1	0	0	2	1	1	4	6	6	1	2	0	3	2	3	1	0	0	0	3	1	4	0	0	2	0	2	0	2	0	0	2	0	1	2	1	0	0	1	0	1	3	0	5	2	2	0	0	0	0	0	2	0	0	0	0	0	2	0	4	0	0	2	0	0	1	0	4	4	1	0	2	2	4	2	0	3	0	0	3	1	0	2	3	1	1	0	3	1	1	2	4	4	0	2	8	10	0	0	3	0	3	1	1	1	3	1	11	0	14	2	3	1	0	1	7	4	2	0	6	1	6	3	2	4	0	4	0	2	6	9	1	0	0	1	0	4	7	4	2	9	1	5	3	1	4	4	1	5	0	0	0	0	1	2	1	3	2	0	0	0	0	3	1	7	3	0	1	0	1	0	0	2	0	1	0	0	3	0	0	1	2	0	1	2	3	1	2	3	125	DR10
53	SP6	156.0	10	0	1	0	2	0	0	1	2	0	5	1	4	2	1	0	0	2	4	0	0	0	0	0	0	0	0	4	5	2	1	6	1	0	0	3	0	0	1	0	0	0	0	1	0	3	1	2	3	0	0	2	1	0	0	0	0	0	0	2	0	0	1	5	0	0	0	0	5	2	1	0	1	0	0	0	0	8	0	1	0	0	0	0	0	4	1	3	2	1	3	0	0	1	6	0	0	4	0	0	2	3	2	1	0	5	3	3	0	2	3	3	0	4	2	0	4	1	0	4	3	0	5	1	6	2	3	4	2	7	4	0	2	3	2	5	1	5	6	10	4	4	4	0	0	0	0	5	3	1	0	0	0	0	2	0	2	0	5	3	3	2	3	1	0	1	2	0	1	2	3	0	1	1	4	0	0	0	3	0	0	0	5	3	0	0	0	0	0	1	3	0	0	2	1	2	0	2	1	0	0	3	2	0	0	0	2	112	DR10
54	SP7	203.0	12	0	0	0	2	0	2	0	0	2	3	3	0	0	3	0	0	0	0	0	2	4	0	0	0	2	0	2	1	0	0	2	1	2	0	2	0	5	2	1	0	0	0	0	2	6	1	0	0	0	0	4	0	0	0	0	0	0	2	0	2	3	0	4	0	0	0	2	7	2	0	0	0	2	0	1	0	4	2	0	7	0	0	0	0	4	0	1	2	7	1	3	0	4	0	0	0	4	2	0	0	5	0	7	0	2	3	1	0	0	1	2	0	6	3	6	2	2	0	6	4	3	3	2	2	2	1	8	1	6	4	6	1	0	4	10	4	5	5	3	0	3	9	0	0	1	1	2	6	5	2	0	3	4	8	3	4	6	12	1	5	0	3	3	2	1	2	0	0	1	3	7	2	5	3	0	0	0	2	1	4	0	1	7	0	1	2	2	0	4	1	4	1	4	1	0	2	0	2	0	0	3	2	4	4	2	5	125	DR10
55	SP8	173.0	11	0	0	0	2	0	2	0	0	2	2	2	0	0	3	0	0	0	0	0	2	3	0	0	0	2	0	2	1	0	0	2	1	1	0	2	0	5	2	1	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	3	0	0	0	2	6	2	0	0	0	2	0	0	0	4	1	0	5	0	0	0	0	4	0	0	2	7	1	3	0	4	0	0	0	4	2	0	0	5	0	4	0	2	3	1	0	0	1	2	0	3	2	6	2	2	0	5	4	3	3	2	2	1	0	7	1	4	4	4	1	0	4	9	3	4	5	3	0	2	9	0	0	1	1	2	6	5	2	0	3	2	7	3	4	5	11	1	4	0	3	3	2	1	0	0	0	1	3	6	1	4	3	0	0	0	1	1	3	0	0	7	0	1	0	2	0	4	1	2	1	4	1	0	2	0	2	0	0	0	0	4	4	2	5	116	DR10
56	SP9	126.0	8	0	0	2	2	0	0	0	0	2	4	1	4	0	1	0	0	0	0	0	3	0	0	0	2	2	0	2	3	0	3	0	0	0	0	1	2	0	1	0	0	0	1	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	1	4	0	0	0	0	2	1	2	3	0	0	2	0	0	6	0	0	1	0	0	0	0	2	2	0	3	1	2	0	1	1	1	0	2	1	0	0	1	0	3	6	0	8	0	4	2	0	1	1	0	1	5	1	2	0	2	8	1	0	0	2	1	7	0	4	0	3	1	1	0	1	2	4	1	0	5	4	1	3	0	0	0	0	0	5	5	0	0	0	3	0	0	3	2	2	6	2	3	0	1	2	2	1	2	0	2	0	8	3	0	2	4	0	1	0	3	1	4	0	0	4	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	3	0	1	0	0	101	DR10
57	SP0	54.0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	12	2	0	1	1	4	0	2	0	0	0	0	0	1	0	0	0	1	6	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	2	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	1	0	3	0	0	3	2	0	1	0	0	0	0	0	1	1	0	1	1	2	5	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	62	DR100
58	SP1	57.0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	11	3	0	0	0	5	0	2	0	0	0	0	0	1	0	0	0	3	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	2	0	0	1	0	1	0	0	0	0	2	0	1	2	0	0	0	0	4	1	3	1	1	1	0	0	2	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	0	2	3	0	0	1	0	0	1	0	0	0	0	0	1	1	0	3	3	0	6	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	1	5	0	0	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	DR100
59	SP10	60.5	14	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	14	0	0	2	2	1	0	0	0	0	0	0	1	0	0	0	1	5	7	0	1	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	6	4	0	2	0	0	0	0	0	0	1	3	0	2	2	6	0	1	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	1	0	0	3	0	0	0	0	0	1	1	0	0	1	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	1	55	DR100
60	SP2	22.0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	5	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	DR100
61	SP3	23.0	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	32	DR100
62	SP4	17.5	4	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	DR100
63	SP5	20.5	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	DR100
64	SP6	21.5	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	DR100
