	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y	DR
0	1.2353345446809035e-06	0.0	103.13573407202215	210	31	SP47	DR59_rarefy_6reads
1	0.0007889724169687349	0.0	87.93573407202217	79	32	SP11	DR59_rarefy_6reads
2	0.00016783362544429948	0.0	56.735734072022154	160	33	SP29	DR59_rarefy_6reads
3	0.0019880247463370296	0.0	59.403947368421036	209	19	SP13	DR113_rarefy_6reads
4	0.0014042728301498575	0.0	48.17991631799162	147	12	SP32	DR105_rarefy_6reads
5	0.0006448519169085831	0.0	53.67991631799162	140	18	SP25	DR105_rarefy_6reads
6	0.00012477729144042902	0.0	94.96685082872929	227	4	SP47	DR13_rarefy_6reads
7	0.0006620758706430037	0.0	92.46685082872929	223	5	SP41	DR13_rarefy_6reads
8	2.6647241190928172e-05	0.0	90.63351749539595	221	7	SP9	DR13_rarefy_6reads
9	2.04465776103323e-10	0.0	97.36685082872928	227	8	SP48	DR13_rarefy_6reads
10	2.5122424847198674e-12	0.0	96.96685082872929	227	10	SP30	DR13_rarefy_6reads
11	3.193934670460597e-08	0.0	92.30018416206262	215	11	SP40	DR13_rarefy_6reads
12	1.0477542377759937e-10	0.0	92.59185082872929	215	12	SP32	DR13_rarefy_6reads
13	7.683254903318094e-14	0.0	95.96685082872929	225	13	SP33	DR13_rarefy_6reads
14	7.467249414021252e-16	0.0	94.66685082872928	221	14	SP25	DR13_rarefy_6reads
15	0.00035344946961177447	0.0	26.449345986150288	75	35	SP35	DR77_rarefy_6reads
16	0.0013748574318641505	0.0	48.54528414266696	99	16	SP17	DR19_rarefy_6reads
17	0.002350096301712991	0.0	22.53337938076218	58	23	SP27	DR19_rarefy_6reads
18	0.000104501831696041	0.0	41.211950809333615	10	52	SP2	DR19_rarefy_6reads
19	0.0018446391312978907	0.0	33.03887388625669	23	56	SP14	DR19_rarefy_6reads
20	0.0005184122650850599	0.0	21.328650095208687	10	7	SP1	DR243_rarefy_6reads
21	0.0006406710704160175	0.0	27.82164729408824	9	9	SP0	DR243_rarefy_6reads
22	0.0017633653841369952	0.0	15.079223051664002	6	14	SP7	DR243_rarefy_6reads
23	2.9347961661779412e-05	0.0	89.625	230	0	SP3	DR255_rarefy_6reads
24	0.0020038822912899395	0.0	79.18518518518519	197	6	SP8	DR145_rarefy_6reads
25	0.0016666666666666668	0.0	68.91171749598716	221	5	SP7	DR233_rarefy_6reads
26	0.0003730646350454657	0.0	63.911717495987155	216	6	SP9	DR233_rarefy_6reads
