	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y	DR
71	0.007189719988030309	0.0	21.367712589565944	6	11	SP11	DR5_rarefy_20reads
72	0.0007304103544178639	0.0	25.56803310238645	6	16	SP28	DR5_rarefy_20reads
73	0.0015845607978905356	0.0	25.16719976905313	12	17	SP37	DR5_rarefy_20reads
74	4.878902161603105e-05	0.0	28.52759192591587	16	19	SP12	DR5_rarefy_20reads
75	0.004177468725139126	0.0	16.51083613268949	2	20	SP46	DR5_rarefy_20reads
76	0.0018183043155048147	0.0	25.38356340541677	9	23	SP29	DR5_rarefy_20reads
77	0.0063058186734304715	0.0	20.24895415501804	10	30	SP10	DR5_rarefy_20reads
78	0.0003963404081994919	0.0	24.436088657942015	7	44	SP9	DR5_rarefy_20reads
79	0.0006240507063637796	0.0	25.02955271022959	2	48	SP4	DR5_rarefy_20reads
80	0.0016528502181022164	0.0	23.35325515715971	60	5	SP7	DR19_rarefy_20reads
81	0.0010226706768159935	0.0	33.444709430023266	14	15	SP16	DR19_rarefy_20reads
82	0.009968214165524429	0.0	19.99052223790504	7	21	SP44	DR19_rarefy_20reads
83	0.005034808682977365	0.0	20.295284142666944	22	22	SP28	DR19_rarefy_20reads
84	0.008889974821960437	0.0	18.795284142666944	8	37	SP49	DR19_rarefy_20reads
85	0.00015932466352173413	0.0	27.07558717296997	5	39	SP40	DR19_rarefy_20reads
86	0.0023483484158806148	0.0	7.173489270872081	9	44	SP35	DR19_rarefy_20reads
87	0.010999648847978534	0.0	18.434678082060888	7	45	SP12	DR19_rarefy_20reads
88	0.011169673682042157	0.0	10.877205046621754	5	48	SP15	DR19_rarefy_20reads
89	0.00311575178705498	0.0	21.805700809333615	5	51	SP2	DR19_rarefy_20reads
90	0.0011100860536850663	0.0	21.034414577449557	8	54	SP1	DR19_rarefy_20reads
91	0.0026888706907153546	0.0	72.96685082872928	199	6	SP43	DR13_rarefy_20reads
92	0.0061977713012389074	0.0	78.96685082872928	171	8	SP45	DR13_rarefy_20reads
93	0.0061977713012389074	0.0	77.96685082872928	171	9	SP8	DR13_rarefy_20reads
94	7.63420619203115e-10	0.0	92.80018416206262	221	12	SP48	DR13_rarefy_20reads
95	2.373130027104193e-11	0.0	93.681136543015	221	13	SP25	DR13_rarefy_20reads
96	2.8962559886256674e-07	0.0	89.3954222573007	202	14	SP33	DR13_rarefy_20reads
97	6.6187703850621946e-15	0.0	92.96685082872929	223	16	SP30	DR13_rarefy_20reads
98	6.6187703850621946e-15	0.0	93.63351749539595	223	17	SP47	DR13_rarefy_20reads
99	2.580150927599309e-07	0.0	84.26685082872929	171	18	SP9	DR13_rarefy_20reads
100	1.1843048744016418e-15	0.0	90.38351749539595	215	19	SP32	DR13_rarefy_20reads
101	2.1401442046631868e-13	0.0	89.32399368587214	201	20	SP41	DR13_rarefy_20reads
102	1.6334459812871166e-16	0.0	88.02935082872929	163	21	SP40	DR13_rarefy_20reads
103	0.015066569273005996	0.0	14.53351749539594	79	22	SP27	DR13_rarefy_20reads
104	0.008109172886252708	0.0	93.51643192488262	225	19	SP83	DR66_rarefy_20reads
105	0.008109172886252708	0.0	93.51643192488262	225	28	SP66	DR66_rarefy_20reads
106	0.008109172886252708	0.0	93.51643192488262	225	29	SP0	DR66_rarefy_20reads
107	0.0007561000360142387	0.0	93.51643192488262	225	39	SP17	DR66_rarefy_20reads
108	0.0053799425639474655	0.0	67.51643192488262	199	42	SP36	DR66_rarefy_20reads
109	0.0021709140532204657	0.0	73.26643192488262	198	48	SP67	DR66_rarefy_20reads
110	0.006679742508996471	0.0	46.01643192488263	165	52	SP19	DR66_rarefy_20reads
111	0.006679742508996471	0.0	51.18309859154928	165	53	SP18	DR66_rarefy_20reads
112	0.006679742508996471	0.0	51.51643192488263	165	54	SP24	DR66_rarefy_20reads
113	0.006679742508996471	0.0	51.68309859154928	165	55	SP62	DR66_rarefy_20reads
114	8.797956256909662e-05	0.0	71.64143192488262	180	57	SP77	DR66_rarefy_20reads
115	0.0006384382496047093	0.0	57.4053208137715	165	58	SP78	DR66_rarefy_20reads
116	9.622630484601912e-06	0.0	64.91643192488263	180	60	SP79	DR66_rarefy_20reads
117	0.0014587033951419354	0.0	81.19871794871794	218	22	SP30	DR22_rarefy_20reads
118	2.370026139994191e-05	0.0	94.19871794871794	231	26	SP13	DR22_rarefy_20reads
119	7.547853949026086e-07	0.0	94.19871794871794	231	28	SP24	DR22_rarefy_20reads
120	0.0024991792974091466	0.0	55.198717948717935	162	39	SP4	DR22_rarefy_20reads
121	0.002880872598379601	0.0	23.807157958320747	129	8	SP9	DR28_rarefy_20reads
122	3.270630773176924e-05	0.0	79.50229302437847	215	4	SP18	DR9_rarefy_20reads
123	0.005171473116915825	0.0	25.34229302437848	28	17	SP7	DR9_rarefy_20reads
124	0.003076057523713357	0.0	10.367677639763087	5	18	SP25	DR9_rarefy_20reads
125	0.0026247836811020453	0.0	17.361942147185488	5	22	SP41	DR9_rarefy_20reads
126	0.007083622040488159	0.0	58.00663349917082	197	10	SP37	DR68_rarefy_20reads
127	0.010625551774003036	0.0	18.006633499170817	138	18	SP18	DR68_rarefy_20reads
128	0.0013048005780349498	0.0	43.62201811455542	102	27	SP25	DR68_rarefy_20reads
129	0.00010744052287729398	0.0	38.300751146229636	98	29	SP6	DR68_rarefy_20reads
130	0.008670686455820989	0.0	14.947809969759051	97	31	SP12	DR68_rarefy_20reads
131	0.003913000981094731	0.0	25.518261406147555	86	37	SP8	DR68_rarefy_20reads
132	4.416707734342816e-06	0.0	26.176846265128265	60	38	SP9	DR68_rarefy_20reads
133	0.0025261405307227948	0.0	55.13573407202215	159	24	SP22	DR59_rarefy_20reads
134	0.0002479624759660392	0.0	-8.164265927977837	78	32	SP68	DR59_rarefy_20reads
135	0.00011769783481469668	0.0	20.86300679929489	78	33	SP27	DR59_rarefy_20reads
136	0.0035169661899181826	0.0	25.598688856818253	13	6	SP9	DR26_rarefy_20reads
137	7.798998155741426e-05	0.0	15.634375721209338	6	28	SP8	DR10_rarefy_20reads
138	0.00019612488794497007	0.0	90.9064687930106	201	7	SP56	DR250_rarefy_20reads
139	4.1615266767704185e-06	0.0	100.9064687930106	187	9	SP53	DR250_rarefy_20reads
140	5.895692515718061e-07	0.0	100.9064687930106	187	10	SP60	DR250_rarefy_20reads
141	9.869378664272496e-05	0.0	66.2814687930106	98	11	SP55	DR250_rarefy_20reads
142	5.321704971488469e-07	0.0	65.12869101523282	10	12	SP51	DR250_rarefy_20reads
143	1.0985464308240523e-08	0.0	79.27010515664696	10	13	SP74	DR250_rarefy_20reads
144	2.6344542597939236e-11	0.0	108.9064687930106	205	15	SP65	DR250_rarefy_20reads
145	9.648180466972553e-14	0.0	94.50646879301058	187	19	SP48	DR250_rarefy_20reads
146	0.0072396218263105685	0.0	18.951923338465136	11	36	SP44	DR250_rarefy_20reads
147	0.002123580792022855	0.0	32.09877648531828	11	52	SP13	DR250_rarefy_20reads
148	0.0002014596373020747	0.0	26.44135251394083	6	64	SP26	DR250_rarefy_20reads
