	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.12557993760506142	1.0	67.55146751618967	203	0	SP0
1	0.4457675442774212	1.0	8.551467516189675	138	1	SP76
2	0.2799889258882744	1.0	30.551467516189675	163	2	SP70
3	0.22561382711011116	1.0	40.551467516189675	174	3	SP66
4	0.18651895260265897	1.0	47.551467516189675	181	4	SP97
5	0.16158309814642932	1.0	55.551467516189675	189	5	SP50
6	0.30269949294633725	1.0	28.551467516189675	161	6	SP48
7	0.4030009684506856	1.0	16.551467516189675	148	7	SP83
8	0.16753326147267347	1.0	51.551467516189675	185	8	SP45
9	0.6553534734059133	1.0	-27.448532483810325	101	9	SP4
10	0.10289380431846569	1.0	72.55146751618967	208	10	SP37
11	0.6553534734059133	1.0	-27.448532483810325	101	11	SP90
12	0.6412920057967234	1.0	-22.448532483810325	106	12	SP91
13	0.49411629408663055	1.0	2.5514675161896747	131	13	SP84
14	0.8294696860955452	1.0	-68.44853248381033	60	14	SP12
15	0.13890966909231658	1.0	28.551467516189675	161	15	SP16
16	0.18977914538192056	1.0	35.051467516189675	157	16	SP80
17	0.23089721213710782	1.0	39.551467516189675	148	17	SP9
18	0.10372938998778415	1.0	33.551467516189675	166	18	SP73
19	0.08183360000620397	1.0	40.551467516189675	174	19	SP67
20	0.4136923946068468	1.0	6.551467516189675	118	20	SP88
21	0.13890966909231658	1.0	28.551467516189675	161	21	SP60
22	0.04660650949425715	1.0	61.051467516189675	187	22	SP49
23	0.10372938998778415	1.0	33.551467516189675	166	23	SP63
24	0.5084805625937023	1.0	-5.781865817143654	94	24	SP65
25	0.2003579565359342	1.0	-2.0367677779279774	6	25	SP89
26	0.443024851150577	1.0	1.2787402434624084	23	26	SP40
27	0.4335610067412598	1.0	2.324194788916941	23	27	SP92
28	0.662836902423675	1.0	0.31813418285634043	6	28	SP39
29	0.0007592317169018149	0.0	29.488967516189675	22	29	SP55
30	0.31502871137921007	1.0	1.2831748332628479	6	30	SP95
31	0.010160819295490441	0.0	18.530190920444994	14	31	SP18
32	0.17644171278179563	1.0	1.6780497946706845	1	32	SP94
33	0.8278563681918314	1.0	-2.2942114961560094	1	33	SP28
34	0.41743238521584974	1.0	-6.990701158509125	1	34	SP31
35	0.10414969554311851	1.0	-9.716389626667464	1	35	SP24
36	0.3525273205913398	1.0	-14.961596616826952	1	36	SP27
37	1.3028929426789728e-12	0.0	9.52109368441397	2	37	SP87
38	4.852231359849264e-07	0.0	2.798890196602045	2	38	SP52
39	0.014548411441222533	1.0	6.816700491100065	1	39	SP57
40	0.014548411441222533	1.0	6.816700491100065	1	40	SP56
41	0.06905138593952569	1.0	-13.215474632570661	1	41	SP2
42	4.980159680727552e-06	0.0	2.5999327827486383	2	42	SP15
43	3.586197421997065e-05	0.0	10.790177193609026	2	43	SP86
44	0.49098331415077673	1.0	-8.595451915089953	1	44	SP14
45	0.08956234974934223	1.0	-7.786538714339926	1	45	SP33
46	0.00035922510400380277	0.0	9.064022907622473	2	46	SP79
47	0.00023416950334650296	0.0	8.728793097585026	2	47	SP78
48	0.006978198538169186	0.0	5.470645598381452	2	48	SP81
49	0.0004904981497128188	1.0	7.185582099523003	1	49	SP32
50	0.13949303934350532	1.0	-9.389561342028642	1	50	SP43
51	0.006422240719490152	0.0	2.799937528429581	2	51	SP62
52	0.0010473946272980315	0.0	6.007163718721316	2	52	SP8
53	0.9033312045475427	1.0	-4.674709292076685	1	53	SP25
54	0.4176794201201682	1.0	0.961078500171368	1	54	SP85
55	0.9528030909089956	1.0	-3.7157252684777404	1	55	SP47
56	0.9508733335974616	1.0	-3.629634846015051	1	56	SP46
57	4.091619926761775e-06	0.0	10.0645019270343	2	57	SP77
58	1.504220476223678e-05	0.0	7.573117000725759	2	58	SP10
59	0.6984861531124129	1.0	-0.29058674737621004	1	59	SP82
60	1.3060217751780948e-08	0.0	9.020698285420437	2	60	SP11
61	0.2574754406721047	1.0	-0.9939002010978157	2	61	SP44
62	0.028294236873722196	1.0	2.657023071745229	2	62	SP59
63	0.0004468950621726784	1.0	4.43161390228299	1	63	SP61
64	0.006862280380357107	1.0	3.992745581820074	1	64	SP6
65	0.006563750838902339	1.0	4.00013015639675	1	65	SP7
66	0.00014430931943020862	0.0	2.839021164258341	2	66	SP64
67	1.8850940983040854e-05	1.0	6.043775208497365	1	67	SP74
68	0.3710277128973059	1.0	0.14302869762427406	2	68	SP54
69	0.026856575514420767	1.0	1.613915476222985	2	69	SP96
70	0.008257869867033179	1.0	3.2526075813362496	1	70	SP13
71	0.24809295071197415	1.0	0.6586103733325359	1	71	SP68
72	0.3201134513369307	1.0	-0.320736956653775	1	72	SP35
73	0.6111692975276309	1.0	-0.340767032146303	2	73	SP20
74	0.0421328204123463	1.0	-0.06186581714365502	1	74	SP75
75	0.09076898216483545	1.0	0.6815298214856256	2	75	SP93
76	0.248870686183249	1.0	0.8789484322202128	1	76	SP41
77	0.248870686183249	1.0	0.8789484322202128	1	77	SP42
78	0.7135614818218464	1.0	-2.3454704972531886	1	78	SP51
