	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.6203703703703703	1.0	-37.46046511627907	71	0	SP2
1	0.07552483358934972	1.0	64.03953488372093	158	1	SP8
2	0.021858304020084884	1.0	51.872868217054275	117	2	SP6
3	0.09447292404274894	1.0	30.825249169435224	29	3	SP10
4	0.008055566204275383	0.0	70.25382059800666	117	4	SP4
5	0.007097430510142995	0.0	61.53953488372093	117	5	SP3
6	0.21396262934989654	1.0	3.761757105943161	26	6	SP7
7	0.2291672504157152	1.0	18.357716701902746	26	7	SP5
8	0.7055759805830375	1.0	-4.748600709499399	9	8	SP9
9	0.9961252305073964	1.0	-12.78268733850129	2	9	SP1
10	0.9507464730709194	1.0	-4.233798449612394	2	10	SP0
