	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.9264919941775837	1.0	-90.27593738623953	21	0	SP10
1	0.7012372634643377	1.0	-45.275937386239534	84	1	SP12
2	0.10625909752547306	1.0	79.72406261376047	216	2	SP8
3	0.8333333333333334	1.0	-74.27593738623953	55	3	SP9
4	0.16977935075504497	1.0	37.724062613760466	157	4	SP13
5	0.7147448391676992	1.0	-2.7759373862395336	14	5	SP11
6	0.20760598909508926	1.0	5.01986414047802	1	6	SP1
7	0.002441368302321303	1.0	5.533012699818983	1	7	SP4
8	0.0006563295058302066	1.0	7.082606031127412	1	8	SP3
9	0.7445220524811873	1.0	-1.5369763472784967	1	9	SP7
10	0.005944484210465345	1.0	7.620133589679355	1	10	SP0
11	0.8623817227094017	1.0	-4.080431768262002	1	11	SP6
12	0.43222352446666923	1.0	0.049717064022246404	1	12	SP2
13	0.9318329490425873	1.0	-4.303914430715864	1	13	SP5
