	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.09976092786821024	1.0	64.0195734735612	226	0	SP84
1	0.7461959119186072	1.0	-28.980426526438805	126	1	SP74
2	0.9156330282646165	1.0	-62.980426526438805	92	2	SP131
3	0.9052640696720106	1.0	-57.980426526438805	97	3	SP75
4	0.17981216976052006	1.0	45.019573473561195	207	4	SP79
5	0.5864918591837431	1.0	-9.980426526438805	148	5	SP2
6	0.5134696921969876	1.0	-2.980426526438805	156	6	SP105
7	0.4099319457496054	1.0	12.019573473561195	172	7	SP13
8	0.9422443314943035	1.0	-55.980426526438805	57	8	SP85
9	0.8232058615046571	1.0	-21.313759859772134	58	9	SP134
10	0.18076617544315166	1.0	10.072205052508565	30	10	SP38
11	0.9325301479799444	1.0	-23.930426526438808	2	11	SP15
12	0.39007275011620274	1.0	-3.162244708256992	15	12	SP23
13	0.9250262073112399	1.0	-16.849991743830103	22	13	SP100
14	0.5118555405904738	1.0	-18.24965729566958	15	14	SP8
15	0.9103666440154263	1.0	-29.819136203858164	4	15	SP32
16	0.5048565247564766	1.0	-8.355426526438805	15	16	SP110
17	0.8840447426095469	1.0	-34.417926526438805	4	17	SP19
18	0.8839369400207469	1.0	-14.980426526438805	21	18	SP117
19	0.8412518257317445	1.0	-16.36277946761527	4	19	SP41
20	0.353895722082717	1.0	4.191002044989773	13	20	SP147
21	0.23597251229724422	1.0	0.8251290291167379	13	21	SP35
22	0.6689134137857456	1.0	-29.00264874866103	15	22	SP6
23	0.99993392381783	1.0	-21.197817830786633	2	23	SP52
24	0.1426649963931637	1.0	5.182838779683635	63	24	SP95
25	0.14005641010621322	1.0	-5.266140812153083	2	25	SP109
26	0.3833945453362652	1.0	-18.9404265264388	15	26	SP25
27	0.18337536448255834	1.0	6.327265781253516	15	27	SP27
28	0.21329684851749214	1.0	4.389436487259815	16	28	SP93
29	0.7433118886047317	1.0	-14.593759859772135	15	29	SP17
30	0.8913073093894678	1.0	-3.9934135394258305	10	30	SP51
31	0.9986807911556699	1.0	-18.56792652643881	4	31	SP10
32	0.912742589089809	1.0	-5.6841302301425	16	32	SP94
33	0.013928409536598506	1.0	12.409817376000206	11	33	SP24
34	0.22557972495470807	1.0	3.281478235465954	14	34	SP57
35	0.9077379023789024	1.0	-8.133367702909396	9	35	SP124
36	0.23725453720907613	1.0	6.0540562321818925	16	36	SP5
37	0.4289410732285858	1.0	-0.787244708256992	15	37	SP50
38	0.8880021151545401	1.0	-5.699527650034298	2	38	SP3
39	0.1561524992197288	1.0	2.097351251338978	14	39	SP28
40	0.9406138619177982	1.0	-15.002404548416834	15	40	SP69
41	0.9840646164756782	1.0	-38.126259859772134	2	41	SP4
42	0.8966751483251496	1.0	-6.330941990356337	11	42	SP36
43	0.12077386494884235	1.0	7.679367287994182	22	43	SP88
44	0.2181381040204997	1.0	6.92773673886731	16	44	SP89
45	0.9703872649325004	1.0	-5.715120403989829	10	45	SP83
46	0.5411504925342908	1.0	3.2114926654803924	51	46	SP121
47	0.32671757592850853	1.0	2.2365546056366554	14	47	SP26
48	0.5496595799121451	1.0	-0.0747661490803182	14	48	SP114
49	0.6187041012308261	1.0	-19.522482601205155	1	49	SP18
50	0.31948775534291196	1.0	3.785928613748098	7	50	SP149
51	0.5719458947173579	1.0	-0.5692115731677632	5	51	SP34
52	0.8777939601977361	1.0	-8.054500600512881	5	52	SP87
53	0.38947795610054753	1.0	3.0650280190157275	8	53	SP30
54	0.22715334405714643	1.0	2.223113296570034	10	54	SP103
55	0.9952772490159792	1.0	-14.909630066261812	4	55	SP9
56	0.4207783096022598	1.0	-1.058012733335346	18	56	SP66
57	0.5585648406469321	1.0	2.0368148528715437	12	57	SP120
58	0.3738739989415887	1.0	3.609317063304786	8	58	SP22
59	0.05297736723921778	1.0	8.41273586672358	14	59	SP128
60	0.8867609429341405	1.0	-8.971951950167622	14	60	SP45
61	0.7045213384342047	1.0	-2.6106786272791282	7	61	SP98
62	0.8156676717274979	1.0	-3.447639641192893	14	62	SP113
63	0.26366412978007026	1.0	6.133394611772587	9	63	SP116
64	0.05527169964071691	1.0	6.6486057316257074	12	64	SP101
65	0.8733429888885046	1.0	-1.5915376375499193	9	65	SP14
66	0.23799413565144945	1.0	-2.821696367708654	11	66	SP145
67	0.9963015525608061	1.0	-12.712709991005738	7	67	SP82
68	0.6628420721654477	1.0	-0.1742249760512209	14	68	SP135
69	0.7183871976863785	1.0	0.7637595200728242	11	69	SP81
70	0.00684378994765444	1.0	10.550342704330433	15	70	SP99
71	0.8425772389554674	1.0	-8.926580372592653	14	71	SP150
72	0.48895537471961886	1.0	-3.903503449515739	14	72	SP140
73	0.3112968890326133	1.0	2.195145992645166	24	73	SP65
74	0.10371018542884732	1.0	4.622626908675699	9	74	SP144
75	0.8158997876473516	1.0	-2.3315715646067474	11	75	SP37
76	0.6017811076467173	1.0	2.049876503864226	11	76	SP126
77	0.296367415488664	1.0	5.2468462008339145	7	77	SP77
78	0.5571537298170713	1.0	-3.7228507688630543	10	78	SP137
79	0.6533059547793026	1.0	2.433107308147669	5	79	SP76
80	0.6047778766697176	1.0	0.16031421430193404	14	80	SP60
81	0.7156706404918428	1.0	-3.458367702909385	8	81	SP21
82	0.05425295564982205	1.0	8.910084422466298	14	82	SP146
83	0.9369394106225002	1.0	-32.74854246846779	1	83	SP12
84	0.006459177666236521	1.0	13.199429588669119	25	84	SP138
85	0.08210334517126877	1.0	4.398144902132628	13	85	SP46
86	0.07957178534471669	1.0	8.405287759275467	18	86	SP20
87	0.9739012048899075	1.0	-11.13042652643881	9	87	SP44
88	0.16947155368476474	1.0	2.704888158875889	18	88	SP48
89	0.04923674659593692	1.0	9.718203610547505	10	89	SP129
90	0.5456246717955454	1.0	1.9099844324653077	16	90	SP78
91	0.7713708516257911	1.0	-3.183129229141514	14	91	SP118
92	0.4960804235364185	1.0	-0.16961571562799804	14	92	SP80
93	0.9237784207276424	1.0	-7.5604265264388175	2	93	SP1
94	0.04645752538229514	1.0	8.072906806894537	25	94	SP29
95	0.7474391141407295	1.0	1.2403526943404017	5	95	SP33
96	0.0420989088319291	1.0	3.1689241229118466	14	96	SP148
97	9.808455918960252e-05	0.0	15.79172537229536	14	97	SP132
98	0.37841969268294334	1.0	-2.9234645011223392	14	98	SP96
99	0.2648520245502842	1.0	4.1790826760151845	8	99	SP104
100	0.7092562691592502	1.0	-1.602377745951003	14	100	SP59
101	0.24238385356768444	1.0	5.710482564470283	5	101	SP68
102	0.3154338885021431	1.0	0.35896741295513834	14	102	SP58
103	0.006151083939520797	1.0	4.176199979585277	9	103	SP130
104	0.6218801022663233	1.0	-2.4566170026292866	14	104	SP119
105	0.4359788448032966	1.0	1.2242518361343002	12	105	SP102
106	0.631777503813315	1.0	-1.424870970883262	8	106	SP106
107	0.37295973336993826	1.0	3.3762986197600355	14	107	SP143
108	0.6017692372414961	1.0	-0.6897288520202096	13	108	SP107
