	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.19286996665811745	1.0	66.72165212929707	205	0	SP1
1	0.49628109771736345	1.0	10.72165212929707	143	1	SP10
2	0.25698897153116185	1.0	58.72165212929707	197	2	SP13
3	0.9294687000611597	1.0	-97.27834787070293	16	3	SP12
4	0.016575047333915818	1.0	68.97165212929707	173	4	SP11
5	0.9557387282338182	1.0	-89.61168120403626	8	5	SP6
6	0.02730040461384171	1.0	5.2732953217853265	1	6	SP8
7	0.0015276576851422756	1.0	7.494560495830939	1	7	SP5
8	0.05914932089372533	1.0	2.793080700725639	1	8	SP3
9	0.0007586631524055244	1.0	7.510205388438564	1	9	SP4
10	0.23195413096531345	1.0	2.842287049931997	1	10	SP14
11	0.45292827707687494	1.0	-1.2970686195328796	1	11	SP7
12	0.4401024365388335	1.0	1.7552912730279502	1	12	SP9
13	0.3507502379489987	1.0	1.3726749933163234	1	13	SP2
14	0.7176867005546592	1.0	0.06586265561286098	1	14	SP15
15	0.9560611350099357	1.0	-6.0967017023018	1	15	SP0
