	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.775175644028103	1.0	-45.483568075117375	79	0	SP96
1	0.21311475409836064	1.0	66.51643192488262	198	1	SP45
2	0.17330210772833723	1.0	67.51643192488262	199	2	SP101
3	0.8548009367681498	1.0	-80.48356807511738	26	3	SP103
4	0.8243559718969555	1.0	-67.48356807511738	57	4	SP104
5	0.8313817330210773	1.0	-76.48356807511738	30	5	SP89
6	0.4215456674473068	1.0	21.516431924882625	149	6	SP2
7	0.5269320843091335	1.0	4.516431924882625	129	7	SP82
8	0.2927400468384075	1.0	50.516431924882625	180	8	SP40
9	0.9223117161680054	1.0	-65.98356807511738	20	9	SP13
10	0.5656503753638732	1.0	-13.983568075117375	11	10	SP6
11	0.45721070717240475	1.0	-1.4835680751173754	23	11	SP20
12	0.0861804810785966	1.0	58.516431924882625	180	12	SP70
13	0.0861804810785966	1.0	58.516431924882625	180	13	SP71
14	0.44466939525925275	1.0	-33.483568075117375	91	14	SP50
15	0.1822429906542056	1.0	26.016431924882625	148	15	SP8
16	0.010834117621309286	1.0	91.51643192488262	220	16	SP84
17	0.8341066777561339	1.0	-55.483568075117375	26	17	SP100
18	0.06802512639803891	1.0	59.016431924882625	181	18	SP41
19	0.016065901311802952	1.0	73.84976525821597	184	19	SP74
20	0.9168789690468869	1.0	-34.816901408450704	20	20	SP15
21	0.03068748319246251	1.0	52.18309859154928	177	21	SP69
22	0.9168789690468869	1.0	-59.15023474178404	20	22	SP86
23	0.025512636589701092	1.0	60.18309859154928	180	23	SP102
24	0.3456248822420111	1.0	-22.150234741784047	81	24	SP49
25	0.09353937008295826	1.0	38.84976525821597	148	25	SP60
26	0.3058156031191116	1.0	-11.816901408450704	91	26	SP51
27	0.025512636589701092	1.0	53.516431924882625	180	27	SP38
28	0.8330135223340905	1.0	-42.233568075117375	23	28	SP42
29	0.6337618748541535	1.0	-8.233568075117375	67	29	SP0
30	0.010391462731474347	1.0	51.766431924882625	177	30	SP68
31	0.2366768423142483	1.0	21.266431924882625	80	31	SP83
32	0.03271706078508591	1.0	58.266431924882625	165	32	SP95
33	0.03271706078508591	1.0	67.76643192488262	165	33	SP65
