	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.2033898305084746	1.0	45.75213675213675	203	0	SP19
1	0.923728813559322	1.0	-98.24786324786325	52	1	SP4
2	0.2288135593220339	1.0	43.75213675213675	201	2	SP10
3	0.059322033898305086	1.0	67.75213675213675	225	3	SP11
4	0.3135593220338983	1.0	38.75213675213675	196	4	SP12
5	0.5847457627118644	1.0	9.75213675213675	164	5	SP22
6	0.16101694915254236	1.0	56.75213675213675	214	6	SP14
7	0.7372881355932204	1.0	-42.24786324786325	108	7	SP15
8	0.9915254237288136	1.0	-124.24786324786325	8	8	SP8
9	0.4491525423728814	1.0	32.75213675213675	188	9	SP18
10	0.4443811422874234	1.0	3.7521367521367495	158	10	SP21
11	0.2193419740777667	1.0	32.25213675213675	187	11	SP0
12	0.02706167212647771	1.0	63.75213675213675	214	12	SP13
13	0.19275032046716992	1.0	41.75213675213675	181	13	SP20
14	1.0	1.0	-60.91452991452992	4	14	SP6
15	1.0	1.0	-62.58119658119658	4	15	SP7
16	0.9737181313203247	1.0	-76.91452991452991	30	16	SP17
17	0.1722689075630252	1.0	36.08547008547009	184	17	SP9
18	0.0010021844034160717	0.0	31.952136752136738	66	18	SP23
19	0.8314957369145609	1.0	-48.514529914529916	29	19	SP3
20	0.09132889319544585	1.0	23.710470085470092	66	20	SP16
21	0.02259274251168115	1.0	22.832136752136762	97	21	SP1
22	0.9772142220522533	1.0	-62.940170940170944	29	22	SP2
23	0.03617707256656588	1.0	23.933954933954936	97	23	SP5
