	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y
0	0.10483506552191595	1.0	85.8381555153707	210	0	SP20
1	0.623136014460009	1.0	-33.1618444846293	84	1	SP5
2	0.8929055580659738	1.0	-79.1618444846293	20	2	SP25
3	0.08269317668323543	1.0	90.8381555153707	215	3	SP23
4	0.3113420695887935	1.0	41.8381555153707	163	4	SP18
5	0.408400961551414	1.0	28.3381555153707	83	5	SP24
6	0.09703072629461044	1.0	41.8381555153707	163	6	SP17
7	0.35490478736771364	1.0	33.171488848704044	83	7	SP21
8	0.6672250037199172	1.0	5.088155515370701	20	8	SP22
9	0.2855981084814447	1.0	-4.82851115129597	7	9	SP15
10	0.6302175300911278	1.0	-13.63354259783685	6	10	SP14
11	0.7345308094645585	1.0	-2.6118444846293016	2	11	SP12
12	0.33055728539211604	1.0	-5.613899279149848	2	12	SP19
13	0.31690094055442153	1.0	-2.8999397227245396	7	13	SP9
14	0.9921363603731942	1.0	-13.311844484629304	2	14	SP13
15	0.8236346508741981	1.0	-9.478676167797616	2	15	SP8
16	0.14477785088861927	1.0	0.1714888487040298	4	16	SP2
17	0.5494563841538909	1.0	-3.9710930395425947	2	17	SP16
18	0.17466224547479856	1.0	6.916367805873492	6	18	SP3
19	0.015439998679950467	1.0	9.225252289564253	4	19	SP4
20	0.4021900031722734	1.0	-0.5480233464179207	3	20	SP1
21	0.9556672181325518	1.0	-9.464335587832139	2	21	SP7
22	0.2332379265281326	1.0	-3.098553345388794	3	22	SP0
23	0.0674554502952986	1.0	4.680426808746091	2	23	SP6
24	0.2675531285906005	1.0	-3.064408587193398	2	24	SP26
25	0.46567300212615065	1.0	2.223697684045405	2	25	SP10
26	0.0012044236231403278	1.0	7.9566474363760875	2	26	SP11
